20250929 121600;6729;6729.25;6728.25;6728.25;140
20250929 121700;6728.5;6728.75;6728;6728.25;121
20250929 121800;6728.25;6728.5;6727.5;6728;193
20250929 121900;6727.75;6729.25;6727.75;6728.75;191
20250929 122000;6728.75;6729.5;6728.5;6729.25;140
20250929 122100;6729.5;6729.75;6729;6729.25;159
20250929 122200;6729.25;6729.5;6728.75;6729;135
20250929 122300;6729;6730;6729;6729.75;183
20250929 122400;6729.5;6730;6729;6729;150
20250929 122500;6728.75;6730;6728.5;6729.5;188
20250929 122600;6729.5;6729.75;6728.5;6728.5;140
20250929 122700;6728.75;6729.25;6728.5;6728.75;187
20250929 122800;6728.75;6729.25;6728.75;6728.75;162
20250929 122900;6729;6729;6727.75;6728;278
20250929 123000;6728;6728.75;6728;6728.5;148
20250929 123100;6728.75;6729.75;6727.75;6728.75;478
20250929 123200;6728.75;6729;6728.25;6728.25;109
20250929 123300;6728.5;6729.75;6728;6728.75;161
20250929 123400;6728.75;6730;6728.5;6729.5;161
20250929 123500;6729.75;6730.25;6729.75;6730;449
20250929 123600;6730.25;6730.5;6729.5;6730;257
20250929 123700;6730;6730;6729.25;6729.5;142
20250929 123800;6729.5;6729.75;6728.75;6729.25;257
20250929 123900;6729.25;6729.5;6728.75;6729.5;192
20250929 124000;6729.5;6730.75;6729.5;6730.5;264
20250929 124100;6730.75;6731;6730;6730;451
20250929 124200;6730;6730;6729;6729.25;261
20250929 124300;6729.25;6730;6729.25;6729.75;167
20250929 124400;6730;6730;6729.5;6729.5;100
20250929 124500;6729.5;6731.25;6729.5;6730.75;208
20250929 124600;6731;6732.25;6730.75;6732.25;595
20250929 124700;6732;6733.75;6732;6733.5;821
20250929 124800;6733.5;6733.75;6732.5;6733;655
20250929 124900;6733;6733.25;6732.25;6732.75;337
20250929 125000;6732.5;6732.75;6732.25;6732.25;389
20250929 125100;6732.5;6733.25;6732;6733;372
20250929 125200;6733;6733;6732.5;6733;268
20250929 125300;6732.75;6733.5;6732.75;6733.25;195
20250929 125400;6733.25;6733.75;6732.75;6733.25;266
20250929 125500;6733.25;6733.5;6733.25;6733.5;122
20250929 125600;6733.5;6734.5;6733.25;6734.25;541
20250929 125700;6734.5;6734.5;6732.25;6732.75;2641
20250929 125800;6732.75;6733.75;6732.25;6732.5;508
20250929 125900;6732.75;6733.25;6732.25;6733;264
20250929 130000;6733.25;6733.5;6732.75;6733.25;196
20250929 130100;6733.25;6734.5;6732.5;6734.25;916
20250929 130200;6734.25;6735;6734.25;6734.5;548
20250929 130300;6734.5;6735.75;6733.75;6734;846
20250929 130400;6733.75;6734;6731.75;6731.75;736
20250929 130500;6732;6732.25;6731;6731;742
20250929 130600;6731.25;6732;6731;6732;479
20250929 130700;6731.75;6732;6730;6731.25;761
20250929 130800;6731.25;6731.75;6730.5;6730.5;520
20250929 130900;6730.25;6730.75;6729.75;6730.5;565
20250929 131000;6730.5;6731.25;6730.25;6731;292
20250929 131100;6730.75;6731.75;6730.75;6731.25;376
20250929 131200;6731.25;6731.75;6730;6730;313
20250929 131300;6730.25;6730.75;6729.75;6730.5;485
20250929 131400;6730.75;6731.5;6730.5;6731.5;236
20250929 131500;6731.25;6731.5;6730.5;6730.75;327
20250929 131600;6730.5;6730.75;6729.75;6730.25;449
20250929 131700;6730.25;6731;6730.25;6731;241
20250929 131800;6731;6731.5;6731;6731;278
20250929 131900;6731;6731.25;6730.5;6730.75;148
20250929 132000;6730.75;6731.5;6730.5;6731.5;314
20250929 132100;6731.25;6731.25;6730;6730.5;262
20250929 132200;6730.75;6731;6730.25;6730.5;162
20250929 132300;6730.5;6730.5;6728.75;6729.25;559
20250929 132400;6729.25;6730;6729.25;6729.5;446
20250929 132500;6729.5;6730;6729.25;6729.75;241
20250929 132600;6729.5;6730.5;6728.75;6729.75;1076
20250929 132700;6729.5;6729.75;6727.75;6727.75;608
20250929 132800;6727.75;6728;6725;6725.25;1813
20250929 132900;6725.25;6725.5;6723.5;6723.5;2660
20250929 133000;6723.25;6723.25;6721;6722;2967
20250929 133100;6722.25;6724;6720.25;6720.5;8530
20250929 133200;6720.25;6723.25;6719.75;6721.5;4999
20250929 133300;6721.5;6726;6721.25;6725.25;6077
20250929 133400;6725;6726.25;6722.25;6724;3562
20250929 133500;6724;6724.25;6721.25;6721.5;2928
20250929 133600;6721.5;6723;6719.25;6720.25;4993
20250929 133700;6720.25;6720.75;6718.75;6720.25;4068
20250929 133800;6720;6723.5;6719.75;6719.75;3606
20250929 133900;6720;6722.25;6718.75;6719.5;3414
20250929 134000;6719.25;6720.25;6717.75;6718;3351
20250929 134100;6718.25;6719.75;6716.25;6718.5;5189
20250929 134200;6718.75;6720.5;6716.25;6716.75;3584
20250929 134300;6716.5;6719.75;6715.75;6719.5;4770
20250929 134400;6719.75;6723.75;6718.75;6719.75;6642
20250929 134500;6719.5;6723.25;6719.25;6723;2779
20250929 134600;6722.75;6725;6722.25;6724.25;6231
20250929 134700;6724.5;6726;6722.5;6723.5;5233
20250929 134800;6723.5;6726.25;6723.5;6724.75;3325
20250929 134900;6725;6726;6723;6724.75;2700
20250929 135000;6725;6725.5;6723.25;6725.25;2300
20250929 135100;6725.25;6725.5;6722.75;6723.25;2660
20250929 135200;6723.25;6724.5;6721.5;6722.25;3880
20250929 135300;6722.5;6722.75;6719.5;6720.75;3937
20250929 135400;6720.75;6723.75;6720.75;6723.75;3182
20250929 135500;6723.5;6725.75;6723.5;6725.25;2883
20250929 135600;6725.25;6726;6721.25;6722.5;4328
20250929 135700;6722.5;6724.25;6721.75;6724;2007
20250929 135800;6724;6726.25;6723;6724;2979
20250929 135900;6724.25;6725;6723;6723.25;1017
20250929 140000;6723.5;6725.25;6723;6723.75;1423
20250929 140100;6724;6727.25;6723;6724.5;4994
20250929 140200;6724.5;6725;6722.25;6722.75;2770
20250929 140300;6723;6725.25;6721.5;6722.5;2953
20250929 140400;6722.75;6723.5;6719.75;6721;3457
20250929 140500;6720.75;6721.75;6719.5;6720.25;3694
20250929 140600;6720.5;6721.5;6719;6721;3113
20250929 140700;6721;6724.5;6721;6723.75;3418
20250929 140800;6723.5;6726.75;6722.75;6726.75;3044
20250929 140900;6726.75;6728.25;6725.25;6726;4262
20250929 141000;6726.5;6731;6726.5;6729.5;7604
20250929 141100;6729.75;6730;6727.75;6728.5;2912
20250929 141200;6728.5;6728.5;6725;6727;4022
20250929 141300;6726.75;6727;6724;6724.25;3193
20250929 141400;6724.25;6724.75;6723;6724.25;2375
20250929 141500;6724.5;6726;6724.25;6725.5;2070
20250929 141600;6725.5;6726.75;6725;6726;2009
20250929 141700;6726;6726;6721.75;6723;3909
20250929 141800;6723.25;6723.75;6721;6722.75;3029
20250929 141900;6723;6723.75;6722;6722.75;1477
20250929 142000;6722.75;6723.5;6720.25;6720.25;2098
20250929 142100;6720.25;6721;6718.25;6720.75;4927
20250929 142200;6720.5;6723.25;6720.25;6723;3163
20250929 142300;6722.75;6725.5;6722.75;6725.5;2894
20250929 142400;6725.25;6727.5;6725;6727.5;2435
20250929 142500;6727.25;6727.5;6726.25;6727;1933
20250929 142600;6727;6728;6725.75;6727.5;2525
20250929 142700;6727.25;6727.75;6726.5;6727.5;1530
20250929 142800;6727.25;6728.5;6727.25;6727.5;1881
20250929 142900;6727.25;6728.75;6727;6727.5;1651
20250929 143000;6727.5;6727.75;6725.75;6726.5;1625
20250929 143100;6726.5;6726.5;6724.5;6725.5;2409
20250929 143200;6725.5;6726.75;6724.5;6725.25;1800
20250929 143300;6725.5;6727.5;6725.5;6727;1594
20250929 143400;6726.75;6727.25;6725;6726.75;1576
20250929 143500;6727;6727.75;6726.75;6727.25;980
20250929 143600;6727.5;6728.25;6725.5;6726.25;2143
20250929 143700;6726.5;6727;6725.75;6725.75;972
20250929 143800;6726;6726.75;6724.25;6725;1864
20250929 143900;6725;6725.75;6723.75;6725.5;1765
20250929 144000;6725.5;6727.5;6725.5;6726.5;1550
20250929 144100;6726.25;6727.25;6726;6726.25;966
20250929 144200;6726.5;6729;6726.25;6728.25;2593
20250929 144300;6728.25;6728.25;6726.5;6727.75;2055
20250929 144400;6727.75;6729.25;6727.75;6728.5;1817
20250929 144500;6728.75;6729.5;6728.25;6728.75;1125
20250929 144600;6728.5;6729.5;6728;6728.25;1430
20250929 144700;6728.25;6729.75;6728;6729.5;1039
20250929 144800;6729.75;6730.5;6728.5;6729.25;2682
20250929 144900;6729.5;6729.75;6728.5;6729;841
20250929 145000;6728.75;6729.5;6727;6727.75;1808
20250929 145100;6727.75;6728.5;6726.25;6726.5;2227
20250929 145200;6726.5;6728.25;6726.5;6727;1247
20250929 145300;6727;6728;6726.75;6727.25;951
20250929 145400;6727;6727.25;6725.25;6725.75;1775
20250929 145500;6725.5;6726.25;6724.5;6725.25;1953
20250929 145600;6725.25;6725.75;6723.5;6724;2409
20250929 145700;6723.75;6724.5;6721.25;6721.75;4966
20250929 145800;6722;6723.5;6721.5;6723.25;2241
20250929 145900;6723.25;6724.25;6722.25;6722.75;2080
20250929 150000;6723;6723.75;6722;6723.25;1459
20250929 150100;6723.25;6724;6722.25;6723;1624
20250929 150200;6723.25;6724.5;6722.75;6723.5;1543
20250929 150300;6723.75;6724.25;6722.75;6724;1249
20250929 150400;6724.25;6725.25;6723.5;6724.25;1579
20250929 150500;6724.5;6725;6723.5;6724.25;1277
20250929 150600;6724;6724.75;6723;6723;1122
20250929 150700;6723;6724;6721.75;6724;2700
20250929 150800;6723.75;6724.25;6722.75;6723;1106
20250929 150900;6723;6723.25;6721.5;6721.5;1490
20250929 151000;6721.5;6722;6720.75;6721.25;1790
20250929 151100;6721.25;6721.75;6719.25;6720.25;2971
20250929 151200;6720.5;6721.25;6717.5;6718;3391
20250929 151300;6718;6718;6715.5;6716.5;5049
20250929 151400;6716.75;6718;6715.75;6717.5;2172
20250929 151500;6717.25;6717.5;6715.5;6716.5;2195
20250929 151600;6716.25;6716.25;6712.5;6714.25;7504
20250929 151700;6714.25;6716;6713;6714.5;3295
20250929 151800;6714.5;6715.5;6710;6711.75;5717
20250929 151900;6711.75;6713.75;6711;6713.5;3602
20250929 152000;6713.5;6715.25;6713;6714.25;2726
20250929 152100;6714.25;6714.5;6712.5;6713.5;2358
20250929 152200;6713.5;6715;6712.75;6714.25;1857
20250929 152300;6714.25;6717.75;6714;6715.5;5324
20250929 152400;6715.5;6718.5;6715.25;6717.75;3206
20250929 152500;6717.75;6718;6714;6714.25;2593
20250929 152600;6714.5;6716.5;6713.25;6715.5;3816
20250929 152700;6715.5;6716;6714.5;6715;1291
20250929 152800;6715;6715.25;6713;6714;1453
20250929 152900;6714;6715.25;6713;6713.5;1961
20250929 153000;6713.75;6714.25;6713.25;6713.5;1631
20250929 153100;6713.75;6715;6712.5;6713.75;3294
20250929 153200;6713.75;6714;6711.5;6711.5;2259
20250929 153300;6711.5;6713.25;6711;6711;2963
20250929 153400;6711;6713;6710.75;6712.75;1847
20250929 153500;6713;6713.5;6710.75;6712.25;2034
20250929 153600;6712.5;6713;6710.25;6710.5;2128
20250929 153700;6710.5;6711.5;6708;6709.75;5781
20250929 153800;6709.5;6712;6709.5;6711;2798
20250929 153900;6710.75;6713;6710.25;6712.5;2421
20250929 154000;6712.5;6712.75;6711.25;6712.5;1207
20250929 154100;6712.25;6713.75;6710;6710.5;2826
20250929 154200;6710.5;6712;6710.25;6710.5;1283
20250929 154300;6710.5;6712.75;6710.5;6712;1529
20250929 154400;6711.75;6712.5;6710.75;6712.25;1409
20250929 154500;6712.5;6713.75;6711.75;6713.75;2231
20250929 154600;6713.5;6714;6711.75;6712;2043
20250929 154700;6712;6713;6710.5;6711.5;1378
20250929 154800;6711.25;6712.75;6711.25;6712;1781
20250929 154900;6711.75;6712.25;6710.25;6710.5;1128
20250929 155000;6710.25;6710.75;6709.75;6710;1412
20250929 155100;6710;6710.5;6707.75;6709;3183
20250929 155200;6709.25;6710.5;6708.75;6709.25;1781
20250929 155300;6709.25;6709.5;6706.75;6707.5;3163
20250929 155400;6707.5;6708.25;6706.25;6708;2493
20250929 155500;6708;6710;6708;6710;2118
20250929 155600;6709.75;6711.75;6708.25;6708.75;2743
20250929 155700;6708.5;6709.25;6707;6708.75;2018
20250929 155800;6709;6710.25;6708.75;6709.75;1392
20250929 155900;6709.5;6710.75;6708.25;6708.5;1404
20250929 160000;6708.25;6711;6708.25;6711;1937
20250929 160100;6711;6713;6710.75;6712;3593
20250929 160200;6712;6712;6708.75;6710;2464
20250929 160300;6710.25;6710.5;6708.75;6709.25;1293
20250929 160400;6709.5;6710;6707.25;6708.5;1472
20250929 160500;6708.5;6709.5;6707.75;6708.25;1412
20250929 160600;6708.25;6709.25;6707.75;6708.5;964
20250929 160700;6709;6709.75;6708.25;6708.75;1216
20250929 160800;6708.75;6709;6707.75;6708.25;1086
20250929 160900;6708.25;6709.25;6707.25;6709.25;1301
20250929 161000;6709.25;6710.75;6709.25;6710.75;1417
20250929 161100;6710.75;6713;6710.5;6712.75;2485
20250929 161200;6712.75;6713;6712;6712.5;1214
20250929 161300;6712.75;6714.25;6712;6713.5;2627
20250929 161400;6713.5;6714.5;6712.5;6714;1396
20250929 161500;6713.75;6716;6713.75;6715.25;2679
20250929 161600;6715.25;6716;6715;6715.5;1924
20250929 161700;6715.25;6715.25;6712.25;6712.75;2481
20250929 161800;6712.75;6712.75;6708.25;6708.75;3127
20250929 161900;6709;6711.75;6709;6711.5;2258
20250929 162000;6711.5;6713;6711.5;6712.75;1769
20250929 162100;6712.75;6713;6711.25;6711.75;1267
20250929 162200;6712;6713;6711;6711.75;1327
20250929 162300;6712;6714.25;6711.25;6714.25;1131
20250929 162400;6714;6715;6714;6714.5;1381
20250929 162500;6714.25;6715;6713.5;6714.75;908
20250929 162600;6714.5;6715;6713.5;6713.5;1320
20250929 162700;6713.5;6714.5;6713.25;6713.75;559
20250929 162800;6713.5;6714.5;6713;6713.75;837
20250929 162900;6713.75;6714;6712.5;6713;873
20250929 163000;6713.25;6713.75;6712;6712.75;1340
20250929 163100;6712.75;6714.75;6712.5;6714.75;1669
20250929 163200;6714.5;6715.25;6713.75;6713.75;1233
20250929 163300;6714;6714.5;6713.5;6714;582
20250929 163400;6714;6715;6713.75;6714.5;397
20250929 163500;6714.5;6714.75;6713.25;6714;767
20250929 163600;6714.25;6714.25;6711.75;6712.25;1351
20250929 163700;6712.5;6712.75;6711.25;6712;778
20250929 163800;6712;6712.5;6711;6712;878
20250929 163900;6712;6712.25;6711.25;6711.75;556
20250929 164000;6711.75;6712.5;6711.75;6711.75;621
20250929 164100;6712;6712.75;6711.5;6711.75;723
20250929 164200;6711.75;6712.75;6711.75;6712.25;789
20250929 164300;6712.5;6714.25;6712.25;6712.25;1350
20250929 164400;6712.25;6713;6710.75;6711;1215
20250929 164500;6710.5;6711;6708.5;6709;2072
20250929 164600;6708.75;6709.5;6708;6708.5;2171
20250929 164700;6708.75;6710.75;6708.25;6709.25;1585
20250929 164800;6709;6709.75;6708.25;6709;1147
20250929 164900;6709;6709.75;6708;6709.25;1207
20250929 165000;6709.25;6710.25;6709;6710;503
20250929 165100;6709.5;6709.5;6708;6709.25;1306
20250929 165200;6709.25;6710;6708;6708.5;1066
20250929 165300;6708.5;6708.75;6707.75;6708.25;877
20250929 165400;6708.25;6708.5;6707;6707.25;1159
20250929 165500;6707;6707.75;6706.5;6706.75;1399
20250929 165600;6706.75;6707.75;6706.5;6707.25;1093
20250929 165700;6707.5;6707.75;6706.25;6706.75;996
20250929 165800;6707;6707.25;6706.25;6706.5;775
20250929 165900;6706.75;6708;6706.75;6707.75;1189
20250929 170000;6707.75;6709.25;6707.5;6708.5;1921
20250929 170100;6708.5;6708.75;6706.75;6707.75;1700
20250929 170200;6707.75;6707.75;6705.75;6706.25;1774
20250929 170300;6706.25;6706.25;6704.25;6704.75;3313
20250929 170400;6704.5;6704.75;6702.5;6703.5;5024
20250929 170500;6703.25;6704.5;6702;6703.5;2904
20250929 170600;6703.75;6705.5;6703.25;6704;2197
20250929 170700;6704;6705.5;6704;6704.25;1365
20250929 170800;6704.5;6706;6704.25;6704.75;1434
20250929 170900;6704.75;6705.25;6703.75;6704.75;1011
20250929 171000;6705;6705.25;6704;6705;828
20250929 171100;6704.75;6705.5;6704.25;6705.5;876
20250929 171200;6705.5;6706.25;6704.25;6704.75;1446
20250929 171300;6704.75;6705.25;6704;6704.75;1068
20250929 171400;6704.75;6705.25;6703.5;6704.75;1069
20250929 171500;6704.75;6704.75;6702.5;6703.5;1592
20250929 171600;6703.25;6703.5;6702;6702.5;1745
20250929 171700;6702.75;6703.25;6702.25;6703;875
20250929 171800;6702.75;6705.25;6702.75;6705;1916
20250929 171900;6705.25;6706.25;6705;6705.75;1893
20250929 172000;6706;6706.25;6704.75;6705;1210
20250929 172100;6704.75;6705;6702.75;6704;1676
20250929 172200;6704;6704.25;6702.25;6702.5;1381
20250929 172300;6702.25;6704.25;6702;6703;1233
20250929 172400;6703;6704.25;6703;6704;723
20250929 172500;6704;6704.25;6703.25;6703.75;847
20250929 172600;6703.75;6704.5;6703;6703.5;1022
20250929 172700;6703.5;6705.25;6703.25;6704.75;1189
20250929 172800;6704.5;6704.75;6703;6703;719
20250929 172900;6703.25;6703.25;6702.75;6703;694
20250929 173000;6702.75;6704;6702.5;6703.25;854
20250929 173100;6703.5;6704;6702.75;6702.75;1153
20250929 173200;6702.75;6703;6701.25;6701.25;2166
20250929 173300;6701.25;6701.75;6699.25;6701.75;5147
20250929 173400;6701.5;6703.25;6701.5;6703.25;1614
20250929 173500;6703.25;6703.5;6702;6702;1330
20250929 173600;6702.25;6702.25;6701;6701.5;944
20250929 173700;6701.5;6703.25;6701.25;6702.5;934
20250929 173800;6702.5;6703.25;6702.25;6702.25;653
20250929 173900;6702;6702.75;6701.5;6701.75;655
20250929 174000;6702;6703.25;6701.75;6703;681
20250929 174100;6703;6704.75;6702.75;6704.75;2167
20250929 174200;6704.75;6704.75;6703.25;6704.25;1176
20250929 174300;6704.25;6704.75;6703.25;6704.25;1128
20250929 174400;6704.5;6704.5;6703;6703.75;779
20250929 174500;6703.5;6704;6703;6703.5;656
20250929 174600;6703.25;6704.5;6703;6703.75;587
20250929 174700;6704;6704.75;6703.75;6704.5;609
20250929 174800;6704.5;6705.75;6704.25;6705.25;2030
20250929 174900;6705;6705;6703.5;6703.5;798
20250929 175000;6703.5;6704.5;6703.25;6704;470
20250929 175100;6704;6704.75;6703.75;6704.75;787
20250929 175200;6704.75;6706.75;6704.5;6706.25;1920
20250929 175300;6706.5;6708.75;6706.25;6708.25;2469
20250929 175400;6708.25;6708.75;6707.25;6707.75;1170
20250929 175500;6707.75;6709;6707.25;6708.25;1430
20250929 175600;6708.25;6708.5;6706.5;6707;1745
20250929 175700;6706.75;6708.25;6706.75;6707.75;953
20250929 175800;6707.75;6708;6706.5;6707.25;1017
20250929 175900;6707.25;6707.75;6707;6707.5;405
20250929 180000;6707.5;6707.75;6706.75;6707.25;611
20250929 180100;6707.5;6708.5;6707;6708.25;1214
20250929 180200;6708.25;6708.25;6707.5;6708;669
20250929 180300;6708;6708.25;6707.5;6707.5;708
20250929 180400;6707.5;6709;6707.25;6708.75;715
20250929 180500;6708.75;6710;6708.75;6709;2332
20250929 180600;6709.25;6710.5;6709;6709.5;1257
20250929 180700;6709.5;6710.5;6709.25;6709.25;973
20250929 180800;6709.25;6709.5;6708.25;6709.25;1319
20250929 180900;6709.25;6709.5;6708.25;6708.5;548
20250929 181000;6708.25;6708.75;6707.25;6707.5;1078
20250929 181100;6707.75;6708.25;6707;6708.25;1286
20250929 181200;6708.25;6709.75;6708;6709.5;1030
20250929 181300;6709.5;6711.25;6709.25;6710.25;2069
20250929 181400;6710.25;6711;6709.75;6710.5;850
20250929 181500;6710.25;6711.25;6710.25;6710.75;482
20250929 181600;6710.75;6711.75;6710;6711.25;1449
20250929 181700;6711.25;6711.75;6710.5;6711;911
20250929 181800;6710.75;6711;6709.5;6710.5;991
20250929 181900;6710.5;6711.75;6710.25;6711.5;507
20250929 182000;6711.5;6711.5;6710.75;6711.25;343
20250929 182100;6711;6711.75;6710.25;6710.75;552
20250929 182200;6710.75;6711.5;6710.25;6711.25;516
20250929 182300;6711.5;6712.25;6711.25;6711.75;943
20250929 182400;6712;6712.5;6711.5;6712.25;595
20250929 182500;6712;6712.75;6711.75;6712.5;1085
20250929 182600;6712.75;6713.5;6712.25;6712.25;1923
20250929 182700;6712.25;6714;6712.25;6713.75;1259
20250929 182800;6713.5;6714;6713.5;6714;892
20250929 182900;6713.75;6713.75;6712.5;6712.75;1049
20250929 183000;6713;6713.25;6711.75;6713;1060
20250929 183100;6713;6713.75;6712.25;6713.25;771
20250929 183200;6713.25;6713.5;6712.5;6713;624
20250929 183300;6713;6713.5;6712.75;6713.5;485
20250929 183400;6713.5;6714;6713.25;6713.75;560
20250929 183500;6714;6714;6712.5;6712.5;669
20250929 183600;6712.5;6713;6710.5;6712.25;2394
20250929 183700;6712.25;6712.75;6711.75;6712;867
20250929 183800;6712;6713;6712;6712.75;920
20250929 183900;6712.75;6713;6710.5;6710.75;724
20250929 184000;6710.75;6711.25;6710.25;6710.25;1296
20250929 184100;6710.5;6710.75;6708.75;6709.75;2082
20250929 184200;6709.5;6711.25;6709.5;6710.75;1489
20250929 184300;6711;6711.25;6710.25;6710.25;673
20250929 184400;6710.25;6711;6710.25;6710.75;550
20250929 184500;6710.5;6711;6709.75;6711;1171
20250929 184600;6710.75;6712.75;6710.75;6711.75;1677
20250929 184700;6711.5;6712.25;6711.5;6712;686
20250929 184800;6712;6713;6711.75;6712.75;763
20250929 184900;6713;6713;6711.75;6712.25;727
20250929 185000;6712.25;6712.25;6711.75;6712;336
20250929 185100;6712;6712;6710.25;6711.25;1173
20250929 185200;6711.5;6712.25;6710.75;6711;635
20250929 185300;6711;6711.75;6710.75;6711.5;347
20250929 185400;6711.25;6711.5;6710.5;6711.25;559
20250929 185500;6711.5;6711.5;6710.75;6711;351
20250929 185600;6711;6711.5;6710.25;6710.75;890
20250929 185700;6711;6711;6710.25;6710.25;480
20250929 185800;6710.25;6711.5;6710.25;6711.5;681
20250929 185900;6711.5;6712.25;6711;6711.5;936
20250929 190000;6711.25;6711.75;6710.75;6711.75;572
20250929 190100;6711.5;6711.75;6709.25;6709.5;1244
20250929 190200;6709.5;6710.75;6708.75;6709;1450
20250929 190300;6709.25;6709.5;6708;6708.25;1870
20250929 190400;6708.25;6709.25;6707.75;6708.75;1293
20250929 190500;6708.75;6710;6708.75;6709.5;935
20250929 190600;6709.75;6710;6708;6708.5;1347
20250929 190700;6708.25;6709;6707.25;6707.25;1391
20250929 190800;6707.25;6707.25;6704.75;6706;4752
20250929 190900;6706;6706.25;6705;6705;1066
20250929 191000;6705;6705.75;6703;6705;3647
20250929 191100;6705;6707.25;6704.5;6706.75;2046
20250929 191200;6707;6707.25;6704.75;6705;1322
20250929 191300;6705;6705.5;6703.25;6703.25;1451
20250929 191400;6703.5;6703.75;6702;6702.75;2251
20250929 191500;6702.5;6703.25;6702.25;6703.25;951
20250929 191600;6703;6703.25;6696.25;6697.75;11352
20250929 191700;6698;6698.75;6696.5;6697.25;3787
20250929 191800;6697.5;6698.75;6696.5;6698.75;2872
20250929 191900;6698.75;6701.75;6697.75;6700.5;3241
20250929 192000;6700.75;6702;6699.25;6701;2523
20250929 192100;6701;6701.75;6700.5;6701.5;1460
20250929 192200;6701.25;6702.5;6701;6701.5;1701
20250929 192300;6701.5;6703;6700.75;6703;1462
20250929 192400;6702.75;6704.25;6702.75;6704;1890
20250929 192500;6704.25;6704.5;6702.75;6703.5;1590
20250929 192600;6703.25;6705.5;6702.75;6705.25;1705
20250929 192700;6705.25;6706.25;6704.5;6705.25;1839
20250929 192800;6705.25;6706.5;6704.75;6705.5;1354
20250929 192900;6705.75;6705.75;6704.75;6705;858
20250929 193000;6705.25;6705.5;6703.75;6704.5;1316
20250929 193100;6704.25;6705.75;6704.25;6705.5;1182
20250929 193200;6705.5;6705.75;6704.25;6704.25;1084
20250929 193300;6704.5;6705.5;6704;6705.5;846
20250929 193400;6705.5;6707.25;6705.25;6707.25;2320
20250929 193500;6707;6707.5;6706.5;6707.5;1720
20250929 193600;6707.5;6708.25;6707;6707.25;1451
20250929 193700;6707.25;6709.5;6707.25;6707.5;2265
20250929 193800;6707.5;6709.25;6707.5;6709.25;1184
20250929 193900;6709;6710;6708.75;6709.75;1085
20250929 194000;6710;6710;6708.75;6709.5;1369
20250929 194100;6709.5;6712.25;6709.5;6711.5;3160
20250929 194200;6711.25;6712.5;6711;6712;1993
20250929 194300;6712;6712.25;6710.25;6711;1784
20250929 194400;6711;6711.5;6709.75;6710.25;1487
20250929 194500;6710.5;6711.25;6709.25;6711;1524
20250929 194600;6711;6712.25;6710.75;6711.5;2361
20250929 194700;6711.25;6712.25;6711;6712;1333
20250929 194800;6711.75;6714.5;6711.5;6713.75;2161
20250929 194900;6714;6715;6713;6714;2626
20250929 195000;6714.25;6714.25;6712.75;6713.75;1910
20250929 195100;6713.5;6716;6713;6714.25;6746
20250929 195200;6714.5;6715.25;6712.25;6712.5;2131
20250929 195300;6712.75;6714.25;6712.25;6712.25;1768
20250929 195400;6712.5;6712.75;6709.75;6710.75;3271
20250929 195500;6710.75;6712.25;6709.5;6709.5;2903
20250929 195600;6709.5;6712;6709.5;6711.5;3193
20250929 195700;6711.25;6711.25;6709.25;6710.25;1711
20250929 195800;6710;6711.25;6709.75;6710;1680
20250929 195900;6710;6711.25;6708;6711;2803
20250929 200000;6711.25;6715;6710;6714.25;11392
20250929 200100;6714.5;6715.75;6713.25;6715.25;4898
20250929 200200;6715.5;6716;6714.75;6715.25;1768
20250929 200300;6715.25;6715.5;6714.5;6715;783
20250929 200400;6715;6715.5;6713.75;6714;603
20250929 200500;6714;6714.25;6712.5;6713.5;969
20250929 200600;6713.5;6713.5;6711.5;6712;799
20250929 200700;6712;6712.5;6711.5;6712;742
20250929 200800;6712.25;6713.75;6712.25;6713.5;513
20250929 200900;6713.5;6714;6713;6713.25;254
20250929 201000;6713.5;6713.75;6713.25;6713.25;294
20250929 201100;6713.25;6713.25;6712.25;6712.25;269
20250929 201200;6712.5;6712.5;6712;6712;294
20250929 201300;6712;6713;6712;6712.75;123
20250929 201400;6712.75;6713;6712.5;6712.5;230
20250929 201500;6712.5;6713.25;6712;6713;382
20250929 201600;6713;6713;6712.5;6713;460
20250929 201700;6713.25;6713.25;6712.75;6713;184
20250929 201800;6713;6713.25;6713;6713.25;135
20250929 201900;6713.25;6713.25;6712.25;6712.5;231
20250929 202000;6712.5;6712.5;6712;6712;274
20250929 202100;6712.25;6712.5;6711.75;6712.25;178
20250929 202200;6712;6712.5;6712;6712.25;17
20250929 202300;6712.25;6712.5;6712;6712;129
20250929 202400;6712;6712.5;6712;6712.25;94
20250929 202500;6712.25;6713;6712.25;6712.75;222
20250929 202600;6712.5;6713.25;6712.5;6713.25;150
20250929 202700;6713.25;6713.5;6713;6713.5;85
20250929 202800;6713.5;6713.5;6713.25;6713.25;122
20250929 202900;6713.25;6713.5;6713;6713.25;41
20250929 203000;6713;6713.25;6712.75;6713;179
20250929 203100;6713.25;6713.25;6712.5;6712.75;117
20250929 203200;6712.75;6712.75;6712.5;6712.5;110
20250929 203300;6712.5;6712.5;6711.25;6711.5;362
20250929 203400;6711.75;6711.75;6711.5;6711.5;70
20250929 203500;6711.75;6712;6711.5;6711.75;154
20250929 203600;6711.75;6711.75;6711.5;6711.75;53
20250929 203700;6711.75;6712;6711.25;6711.25;217
20250929 203800;6711.25;6711.75;6711.25;6711.5;167
20250929 203900;6711.5;6711.75;6711.25;6711.75;109
20250929 204000;6711.5;6711.75;6711.25;6711.75;88
